make: brand_name model:model_name colour:condition_name capacity: grade_name network: gb_spec_name gradecolour_name condition: network_name count: 1
make: AASTRA model:6865I colour:Working capacity: Grade B - Good Condition network: Not Applicable gradeBlack condition: Not Applicable count: 3
make: AASTRA model:6865I colour:Working capacity: Grade A - Very Good Condition network: Not Applicable gradeBlack condition: Not Applicable count: 1
make: ABOOK model:1720W colour:Working capacity: Grade B - Good Condition network: 4GB gradeBlack condition: Not Applicable count: 1
make: ACCESSORIZE model:UNIVERSAL 10 INCH TABLET FOLIO CASE - BIRDS BLACK colour:Brand New capacity: Brand New network: Not Applicable gradeMulticolour condition: Not Applicable count: 22
make: ACCESSORIZE model:UNIVERSAL 10 INCH TABLET FOLIO CASE - ROSE NAVY colour:Brand New capacity: Brand New network: Not Applicable gradeMulticolour condition: Not Applicable count: 208
make: Acer model:4551-P322G25MNSK colour:Power On Tested-Good LCD capacity: Unknown network: 2GB gradeSilver condition: Not Applicable count: 1
make: Acer model:4551-P322G25MSKN colour:Non-working capacity: Unknown network: 2GB gradeSilver condition: Not Applicable count: 1
make: Acer model:4552-P322G32MNKK colour:Power On Tested-Good LCD capacity: Grade B - Good Condition network: 2GB gradeBlack condition: Not Applicable count: 1
make: Acer model:4820-382G25MNKS colour:Non-working capacity: Unknown network: 2GB gradeBlack condition: Not Applicable count: 1
make: Acer model:4820-38G2MNKS colour:Non-working capacity: Unknown network: 2GB gradeBlack condition: Not Applicable count: 1
make: Acer model:4830-2332G32MNKK colour:Non-working capacity: Unknown network: 2GB gradeBlack condition: Not Applicable count: 2
make: Acer model:5253-E353G32MNKK colour:Non-working capacity: Unknown network: 2GB gradeBlack condition: Not Applicable count: 1
make: Acer model:5253-E353G32MNKK colour:Working capacity: Grade B - Good Condition network: 3GB gradeBlack condition: Not Applicable count: 1
make: Acer model:5334-333G37MNKK colour:Non-working capacity: Grade C - Acceptable Condition network: 3GB gradeBlack condition: Not Applicable count: 1
make: Acer model:Working colour:Grade B - Good Condition capacity: 2GB network: Black gradeNot Applicable condition:  count: 1
make: Acer model:ACER ASPIRE ES1-531 colour:Working capacity: Grade A - Very Good Condition network: 4GB gradeBlack condition: Not Applicable count: 1
make: Acer model:Acer Aspire V5-571 15.6-inch Laptop - Silver (Intel Core i3 2365M 1.4GHz, 4GB RAM, 500GB HDD, DVDSM DL, LAN, WLAN, BT, Webcam, Integrated Graphics, Windows 8 64-bit) colour:Working capacity: Grade A - Very Good Condition network: 4GB gradeAluminium Silver condition: Not Applicable count: 1
make: Acer model:Acer ICONIA W5/KDI Intel atom z2760 (1.8Ghz 2x), Win 8 32 bit,RAM 2GB HDD 64GB colour:Working capacity: Grade B - Good Condition network: 2GB gradeSilver condition: Not Applicable count: 1
make: Acer model:Acer ICONIA W5/KDI Intel atom z2760 (1.8Ghz 2x), Win 8 32 bit,RAM 2GB HDD 64GB colour:Working capacity: Insurance Grade network: 2GB gradeGrey condition: Not Applicable count: 2
make: Acer model:AL1716E colour:Working capacity: Grade B - Good Condition network: Not Applicable gradeSilver condition: Not Applicable count: 1
make: Acer model:AL1951 colour:Working capacity: Grade B - Good Condition network: Not Applicable gradeBlack condition: Not Applicable count: 1
make: Acer model:AL1951 colour:Working capacity: Grade B - Good Condition network: Unknown gradeBlack condition: Not Applicable count: 1
make: Acer model:ASPIRE 4820 - INTEL CORE I3-380M, 2.53GHZ, 2GB RAM, 250GB HDD colour:Working capacity: Grade B - Good Condition network: 2GB gradeBlack condition: Not Applicable count: 1
make: Acer model:ASPIRE 5250 colour:Working capacity: Grade B - Good Condition network: 4GB gradeGrey condition: Not Applicable count: 2
make: Acer model:ASPIRE 5250 colour:Working capacity: Grade B - Good Condition network: 8GB gradeBlack condition: Not Applicable count: 1
make: Acer model:ASPIRE 5253 colour:Working capacity: Grade B - Good Condition network: 4GB gradeBlack condition: Not Applicable count: 1
make: Acer model:ASPIRE 5253 colour:Working capacity: Grade A - Very Good Condition network: 8GB gradeBlack condition: Not Applicable count: 1
make: Acer model:ASPIRE 5741ZG/P6000 colour:BER capacity: Not Graded network: Not Applicable gradeBlack condition: Not Applicable count: 1
make: Acer model:ASPIRE 7530 colour:Non-working capacity: Grade C - Acceptable Condition network: 4GB gradeSilver condition: Not Applicable count: 1
make: Acer model:ASPIRE 7530 colour:Working capacity: Grade B - Good Condition network: 4GB gradeSilver condition: Not Applicable count: 1
make: Acer model:ASPIRE ONE CLOUDBOOK colour:Working capacity: Grade A - Very Good Condition network: 2GB gradeMocha gray condition: Not Applicable count: 1
make: Acer model:ASPIRE ONE NETBOOK D255 BONUS EXTRAS colour:Working capacity: Grade B - Good Condition network: 1GB gradeBlack condition: Not Applicable count: 1
make: Acer model:ASPIRE X3990 colour:BER capacity: Grade B - Good Condition network: 4GB gradeBlack condition: Not Applicable count: 1
make: Acer model:D255-13DGKK colour:Working capacity: Grade C - Acceptable Condition network: 1GB gradeBlack condition: Not Applicable count: 2
make: Acer model:D255-13DGKK colour:Non-working capacity: Grade C - Acceptable Condition network: 1GB gradeBlack condition: Not Applicable count: 1
make: Acer model:EEE PC 1005HA colour:Non-working capacity: Grade C - Acceptable Condition network: 1GB gradeBlack condition: Not Applicable count: 1
make: Acer model:GO Z220+ colour:Working capacity: Grade C - Acceptable Condition network: 8GB gradeBlack condition: Unlocked count: 2
make: Acer model:GO Z220+ colour:Working capacity: Grade D network: 8GB gradeBlack condition: Unlocked count: 1
make: Acer model:ICONIA 8 colour:Working capacity: Grade B - Good Condition network: Not Applicable gradeBlue condition: Not Applicable count: 1
make: Acer model:ICONIA A1-811 colour:Working capacity: Grade A - Very Good Condition network: 16GB gradeWhite condition: Unlocked count: 1
make: Acer model:ICONIA A1-811 colour:Brand New capacity: Insurance Grade network: 8GB gradeWhite condition: Unlocked count: 2
make: Acer model:ICONIA A1-811 colour:Working capacity: Grade A - Very Good Condition network: 8GB gradeWhite condition: Unlocked count: 2
make: Acer model:ICONIA A1-811 colour:Working capacity: Grade B - Good Condition network: 8GB gradeWhite condition: Unlocked count: 1
